CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,USER_AGENT,REPORT_ID_DERIVED
United States/null,/lightning/r/LiveChatTranscript/5706P000000rS0jQAE/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606053959.19,2022-06-06T05:39:59.191Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5706P000000rS0jQAE
United States/null,/lightning/r/WorkOrder/0WO6P00000277rLWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606054008.72,2022-06-06T05:40:08.721Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P00000277rLWAQ
India/Haryana,/lightning/r/Case/5006P000002jRKSQA2/view,one:recordHomeFlexipage2Wrapper,Case,20220606054033.367,2022-06-06T05:40:33.367Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000002jRKSQA2
United States/null,/lightning/r/Case/5006P000005f4WeQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220606054120.12,2022-06-06T05:41:20.117Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5006P000005f4WeQAI
United States/Texas,/lightning/r/WorkOrder/0WO6P00000277mkWAA/view,one:recordHomeFlexipage,WorkOrder,20220606054159.496,2022-06-06T05:41:59.496Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P00000277mkWAA
India/Haryana,/lightning/r/Case/5006P000005QcEBQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220606054201.957,2022-06-06T05:42:01.953Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005QcEBQA0
United States/Texas,/lightning/r/WorkOrder/0WO6P00000277mkWAA/view,one:recordHomeFlexipage,WorkOrder,20220606054203.484,2022-06-06T05:42:03.483Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P00000277mkWAA
India/Haryana,/lightning/r/Case/5006P000003B9N1QAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606054217.56,2022-06-06T05:42:17.556Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000003B9N1QAK
China/Fujian,/lightning/r/Case/5006P000005b5YtQAI/edit?navigationLocation=LIST_VIEW_ROW&count=5,one:recordActionWrapper,Case,20220606054244.887,2022-06-06T05:42:44.887Z,RequiredAiltnFieldsNotValid,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5006P000005b5YtQAI
United States/Texas,/lightning/r/WorkOrder/0WO6P00000277tiWAA/view,one:recordHomeFlexipage,WorkOrder,20220606054307.344,2022-06-06T05:43:07.342Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P00000277tiWAA
India/Haryana,/lightning/r/Case/5006P0000052MHGQA2/view,one:recordHomeFlexipage2Wrapper,Case,20220606054325.605,2022-06-06T05:43:25.604Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P0000052MHGQA2
United States/null,/lightning/r/Task/00T6P00000IOQD0UAP/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000VI4mUAG%2Fview,one:recordHomeFlexipage,Task,20220606054459.246,2022-06-06T05:44:59.246Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",00T6P00000IOQD0UAP
United States/null,/lightning/r/Case/5006P000005AjCCQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220606054508.902,2022-06-06T05:45:08.903Z,RangeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005AjCCQA0
China/Fujian,/lightning/r/WorkOrder/0WO6P000001mHN8WAM/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000sr0vUAA%2Fview,one:recordHomeFlexipage,WorkOrder,20220606054519.6,2022-06-06T05:45:19.600Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.30""",0WO6P000001mHN8WAM
India/Haryana,/lightning/r/Case/5006P000005f4FEQAY/view,one:recordHomeFlexipage2Wrapper,Case,20220606054523.47,2022-06-06T05:45:23.469Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005f4FEQAY
United States/Texas,/lightning/r/WorkOrder/0WO6P000002780mWAA/view,one:recordHomeFlexipage,WorkOrder,20220606054524.047,2022-06-06T05:45:24.047Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P000002780mWAA
India/Haryana,/lightning/r/Case/5006P000005QJIiQAO/view,one:recordHomeFlexipage2Wrapper,Case,20220606054543.805,2022-06-06T05:45:43.804Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005QJIiQAO
United States/null,/lightning/r/LiveChatTranscript/5706P000001P3KmQAK/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606054604.473,2022-06-06T05:46:04.471Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5706P000001P3KmQAK
United States/null,/lightning/r/WorkOrder/0WO6P000001dXmSWAU/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000srYsUAI%2Fview,one:recordHomeFlexipage,WorkOrder,20220606054629.367,2022-06-06T05:46:29.369Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",0WO6P000001dXmSWAU
United States/null,/lightning/r/LiveChatTranscript/5706P0000013u02QAA/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606054632.04,2022-06-06T05:46:32.036Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5706P0000013u02QAA
United States/null,/lightning/r/LiveChatTranscript/5706P000001P3KmQAK/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606054635.27,2022-06-06T05:46:35.269Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5706P000001P3KmQAK
Romania/Brasov,/lightning/r/WorkOrder/0WO6P0000026hcDWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606054654.68,2022-06-06T05:46:54.677Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.53""",0WO6P0000026hcDWAQ
United States/null,/lightning/r/Report/00O0b000004AoOOEA0/view?queryScope=userFolders,reports:reportBase,Report,20220606054738.016,2022-06-06T05:47:38.016Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",00O0b000004AoOOEA0
United States/null,/lightning/r/Report/00O0b000004AoOOEA0/view?queryScope=userFolders,reports:reportBase,Report,20220606054738.016,2022-06-06T05:47:38.017Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",00O0b000004AoOOEA0
India/Haryana,/lightning/r/Case/5006P000004HrleQAC/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001T8HZWA0%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606054759.76,2022-06-06T05:47:59.756Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000004HrleQAC
India/Haryana,/lightning/r/Case/5006P000005QIyYQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220606054813.02,2022-06-06T05:48:13.021Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005QIyYQAW
India/Haryana,/lightning/r/Case/5006P000005QG1FQAW/view,one:recordHomeFlexipage2Wrapper,Case,20220606054922.184,2022-06-06T05:49:22.184Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005QG1FQAW
India/Haryana,/lightning/r/Case/5006P000005Pg2GQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220606055013.066,2022-06-06T05:50:13.067Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000005Pg2GQAS
India/Haryana,/lightning/r/WorkOrder/0WO6P000001rA9TWAU/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000KBtLGQA1%2Fview,one:recordHomeFlexipage,WorkOrder,20220606055036.883,2022-06-06T05:50:36.884Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P000001rA9TWAU
United States/null,/lightning/r/WorkOrder/0WO6P00000277vhWAA/view,one:recordHomeFlexipage,WorkOrder,20220606055047.098,2022-06-06T05:50:47.097Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0WO6P00000277vhWAA
